timestamp,datapath_id,src_ip,dst_ip,src_mac,dst_mac,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,packet_rate,byte_rate,arp_reply_count,gratuitous_arp,ip_mac_changes,packet_in_rate,active_flow_count,label
1773775024.3299,42066486502464,10.0.0.17,10.0.0.13,00:00:00:00:00:10,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.13,10.0.0.17,00:00:00:00:00:0c,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.4,10.0.0.15,00:00:00:00:00:03,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.15,10.0.0.4,00:00:00:00:00:0e,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.10,10.0.0.3,00:00:00:00:00:09,00:00:00:00:00:02,6,57594,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.3,10.0.0.10,00:00:00:00:00:02,00:00:00:00:00:09,6,8080,57594,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.17,10.0.0.10,00:00:00:00:00:10,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.10,10.0.0.17,00:00:00:00:00:09,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.15,10.0.0.10,00:00:00:00:00:0e,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.10,10.0.0.15,00:00:00:00:00:09,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.6,10.0.0.2,00:00:00:00:00:05,00:00:00:00:00:01,6,57016,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.2,10.0.0.6,00:00:00:00:00:01,00:00:00:00:00:05,6,5201,57016,1,54,0.001,1000.0,54000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.16,10.0.0.3,00:00:00:00:00:0f,00:00:00:00:00:02,6,36168,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.3,10.0.0.16,00:00:00:00:00:02,00:00:00:00:00:0f,6,8080,36168,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.14,10.0.0.2,00:00:00:00:00:0d,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.2,10.0.0.14,00:00:00:00:00:01,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.13,10.0.0.8,00:00:00:00:00:0c,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.8,10.0.0.13,00:00:00:00:00:07,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.6,10.0.0.3,00:00:00:00:00:05,00:00:00:00:00:02,6,35532,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.3,10.0.0.6,00:00:00:00:00:02,00:00:00:00:00:05,6,8080,35532,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.7,10.0.0.2,00:00:00:00:00:06,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.2,10.0.0.7,00:00:00:00:00:01,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.5,10.0.0.17,00:00:00:00:00:04,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.17,10.0.0.5,00:00:00:00:00:10,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.3,10.0.0.8,00:00:00:00:00:02,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.8,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:02,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.7,10.0.0.3,00:00:00:00:00:06,00:00:00:00:00:02,6,52730,8080,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.3,10.0.0.7,00:00:00:00:00:02,00:00:00:00:00:06,6,8080,52730,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.10,10.0.0.3,00:00:00:00:00:09,00:00:00:00:00:02,6,54872,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.3,10.0.0.10,00:00:00:00:00:02,00:00:00:00:00:09,6,8080,54872,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.4,10.0.0.12,00:00:00:00:00:03,00:00:00:00:00:0b,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.10,10.0.0.2,00:00:00:00:00:09,00:00:00:00:00:01,6,45580,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.2,10.0.0.10,00:00:00:00:00:01,00:00:00:00:00:09,6,5201,45580,1,54,0.001,1000.0,54000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.12,10.0.0.4,00:00:00:00:00:0b,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.16,10.0.0.9,00:00:00:00:00:0f,00:00:00:00:00:08,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.9,10.0.0.16,00:00:00:00:00:08,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.2,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:08,1,0,0,2,196,42.6599,0.0469,4.5945,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.9,10.0.0.2,00:00:00:00:00:08,00:00:00:00:00:01,1,0,0,2,196,42.6146,0.0469,4.5994,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.14,10.0.0.3,00:00:00:00:00:0d,00:00:00:00:00:02,6,45568,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.3,10.0.0.14,00:00:00:00:00:02,00:00:00:00:00:0d,6,8080,45568,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.11,10.0.0.16,00:00:00:00:00:0a,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.16,10.0.0.11,00:00:00:00:00:0f,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.14,10.0.0.7,00:00:00:00:00:0d,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.7,10.0.0.14,00:00:00:00:00:06,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.16,10.0.0.2,00:00:00:00:00:0f,00:00:00:00:00:01,6,45234,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,44,0
1773775024.3299,42066486502464,10.0.0.2,10.0.0.16,00:00:00:00:00:01,00:00:00:00:00:0f,6,5201,45234,1,54,0.001,1000.0,54000.0,0,0,0,0.7983,44,0
1773775034.4179,42066486502464,10.0.0.11,10.0.0.3,00:00:00:00:00:0a,00:00:00:00:00:02,6,34514,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.11,00:00:00:00:00:02,00:00:00:00:00:0a,6,8080,34514,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.2,10.0.0.11,00:00:00:00:00:01,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.11,10.0.0.2,00:00:00:00:00:0a,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.17,10.0.0.13,00:00:00:00:00:10,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.13,10.0.0.17,00:00:00:00:00:0c,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.4,10.0.0.15,00:00:00:00:00:03,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.15,10.0.0.4,00:00:00:00:00:0e,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.10,10.0.0.3,00:00:00:00:00:09,00:00:00:00:00:02,6,57594,8080,1,74,0.001,1000.0,74000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.10,00:00:00:00:00:02,00:00:00:00:00:09,6,8080,57594,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.17,10.0.0.10,00:00:00:00:00:10,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.10,10.0.0.17,00:00:00:00:00:09,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.15,10.0.0.10,00:00:00:00:00:0e,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.10,10.0.0.15,00:00:00:00:00:09,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.6,10.0.0.2,00:00:00:00:00:05,00:00:00:00:00:01,6,57016,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.2,10.0.0.6,00:00:00:00:00:01,00:00:00:00:00:05,6,5201,57016,1,54,0.001,1000.0,54000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.16,10.0.0.3,00:00:00:00:00:0f,00:00:00:00:00:02,6,36168,8080,1,74,0.001,1000.0,74000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.16,00:00:00:00:00:02,00:00:00:00:00:0f,6,8080,36168,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.14,10.0.0.2,00:00:00:00:00:0d,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.2,10.0.0.14,00:00:00:00:00:01,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.13,10.0.0.8,00:00:00:00:00:0c,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.8,10.0.0.13,00:00:00:00:00:07,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.6,10.0.0.3,00:00:00:00:00:05,00:00:00:00:00:02,6,35532,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.6,00:00:00:00:00:02,00:00:00:00:00:05,6,8080,35532,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.7,10.0.0.2,00:00:00:00:00:06,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.2,10.0.0.7,00:00:00:00:00:01,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.5,10.0.0.17,00:00:00:00:00:04,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.17,10.0.0.5,00:00:00:00:00:10,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.8,00:00:00:00:00:02,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.8,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:02,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.7,10.0.0.3,00:00:00:00:00:06,00:00:00:00:00:02,6,52730,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.7,00:00:00:00:00:02,00:00:00:00:00:06,6,8080,52730,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.10,10.0.0.3,00:00:00:00:00:09,00:00:00:00:00:02,6,54872,8080,1,74,0.001,1000.0,74000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.10,00:00:00:00:00:02,00:00:00:00:00:09,6,8080,54872,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.4,10.0.0.12,00:00:00:00:00:03,00:00:00:00:00:0b,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.10,10.0.0.2,00:00:00:00:00:09,00:00:00:00:00:01,6,45580,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.2,10.0.0.10,00:00:00:00:00:01,00:00:00:00:00:09,6,5201,45580,1,54,0.001,1000.0,54000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.12,10.0.0.4,00:00:00:00:00:0b,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.16,10.0.0.9,00:00:00:00:00:0f,00:00:00:00:00:08,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.9,10.0.0.16,00:00:00:00:00:08,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.14,10.0.0.3,00:00:00:00:00:0d,00:00:00:00:00:02,6,45808,8080,1,74,0.001,1000.0,74000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.14,00:00:00:00:00:02,00:00:00:00:00:0d,6,8080,45808,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.4,10.0.0.6,00:00:00:00:00:03,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.6,10.0.0.4,00:00:00:00:00:05,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.16,10.0.0.3,00:00:00:00:00:0f,00:00:00:00:00:02,6,40002,8080,1,74,0.001,1000.0,74000.0,1,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.3,10.0.0.16,00:00:00:00:00:02,00:00:00:00:00:0f,6,8080,40002,1,74,0.001,1000.0,74000.0,2,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.13,10.0.0.5,00:00:00:00:00:0c,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.5,10.0.0.13,00:00:00:00:00:04,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.17,10.0.0.8,00:00:00:00:00:10,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775034.4179,42066486502464,10.0.0.8,10.0.0.17,00:00:00:00:00:07,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5948,46,0
1773775044.421,42066486502464,10.0.0.4,10.0.0.15,00:00:00:00:00:03,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.15,10.0.0.4,00:00:00:00:00:0e,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.10,10.0.0.3,00:00:00:00:00:09,00:00:00:00:00:02,6,57594,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.10,00:00:00:00:00:02,00:00:00:00:00:09,6,8080,57594,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.17,10.0.0.10,00:00:00:00:00:10,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.10,10.0.0.17,00:00:00:00:00:09,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.15,10.0.0.10,00:00:00:00:00:0e,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.10,10.0.0.15,00:00:00:00:00:09,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.6,10.0.0.2,00:00:00:00:00:05,00:00:00:00:00:01,6,57016,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.2,10.0.0.6,00:00:00:00:00:01,00:00:00:00:00:05,6,5201,57016,1,54,0.001,1000.0,54000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.16,10.0.0.3,00:00:00:00:00:0f,00:00:00:00:00:02,6,36168,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.16,00:00:00:00:00:02,00:00:00:00:00:0f,6,8080,36168,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.14,10.0.0.2,00:00:00:00:00:0d,00:00:00:00:00:01,1,0,0,2,196,39.5195,0.0506,4.9596,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.2,10.0.0.14,00:00:00:00:00:01,00:00:00:00:00:0d,1,0,0,2,196,39.4866,0.0507,4.9637,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.13,10.0.0.8,00:00:00:00:00:0c,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.8,10.0.0.13,00:00:00:00:00:07,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.6,10.0.0.3,00:00:00:00:00:05,00:00:00:00:00:02,6,35532,8080,1,74,0.001,1000.0,74000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.6,00:00:00:00:00:02,00:00:00:00:00:05,6,8080,35532,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.7,10.0.0.2,00:00:00:00:00:06,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.2,10.0.0.7,00:00:00:00:00:01,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.5,10.0.0.17,00:00:00:00:00:04,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.17,10.0.0.5,00:00:00:00:00:10,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.8,00:00:00:00:00:02,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.8,10.0.0.3,00:00:00:00:00:07,00:00:00:00:00:02,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.7,10.0.0.3,00:00:00:00:00:06,00:00:00:00:00:02,6,52730,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.7,00:00:00:00:00:02,00:00:00:00:00:06,6,8080,52730,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.10,10.0.0.3,00:00:00:00:00:09,00:00:00:00:00:02,6,54872,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.10,00:00:00:00:00:02,00:00:00:00:00:09,6,8080,54872,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.4,10.0.0.12,00:00:00:00:00:03,00:00:00:00:00:0b,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.10,10.0.0.2,00:00:00:00:00:09,00:00:00:00:00:01,6,45580,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.2,10.0.0.10,00:00:00:00:00:01,00:00:00:00:00:09,6,5201,45580,1,54,0.001,1000.0,54000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.12,10.0.0.4,00:00:00:00:00:0b,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.16,10.0.0.9,00:00:00:00:00:0f,00:00:00:00:00:08,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.9,10.0.0.16,00:00:00:00:00:08,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.14,10.0.0.3,00:00:00:00:00:0d,00:00:00:00:00:02,6,45808,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.14,00:00:00:00:00:02,00:00:00:00:00:0d,6,8080,45808,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.4,10.0.0.6,00:00:00:00:00:03,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.6,10.0.0.4,00:00:00:00:00:05,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.16,10.0.0.3,00:00:00:00:00:0f,00:00:00:00:00:02,6,40002,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.16,00:00:00:00:00:02,00:00:00:00:00:0f,6,8080,40002,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.12,10.0.0.2,00:00:00:00:00:0b,00:00:00:00:00:01,6,47458,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.2,10.0.0.12,00:00:00:00:00:01,00:00:00:00:00:0b,6,5201,47458,1,54,0.001,1000.0,54000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.9,10.0.0.3,00:00:00:00:00:08,00:00:00:00:00:02,6,36442,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.9,00:00:00:00:00:02,00:00:00:00:00:08,6,8080,36442,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.11,10.0.0.3,00:00:00:00:00:0a,00:00:00:00:00:02,6,34514,8080,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.3,10.0.0.11,00:00:00:00:00:02,00:00:00:00:00:0a,6,8080,34514,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.2,10.0.0.11,00:00:00:00:00:01,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.11,10.0.0.2,00:00:00:00:00:0a,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.17,10.0.0.13,00:00:00:00:00:10,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775044.421,42066486502464,10.0.0.13,10.0.0.17,00:00:00:00:00:0c,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,44,0
1773775054.4245,42066486502464,10.0.0.15,10.0.0.10,00:00:00:00:00:0e,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3999,42,0
